5489.562,0,63943
5493.5,0,63942
5497.438,0,63947
5501.406,0,63949
5505.375,0,63948
5509.344,0,63948
5513.312,0,63945
5517.375,0,63945
5521.312,0,63946
5525.25,0,63943
5529.188,0,63946
5533.125,0,63953
5537.094,0,63946
5541.062,0,63950
5545.031,0,63946
5548.969,0,63951
5552.938,0,63950
5556.906,0,63949
5560.875,0,63944
5564.938,0,63944
5568.875,0,63945
5572.812,0,63945
5576.75,0,63945
5580.781,0,63945
5584.719,0,63944
5588.656,0,63948
5592.594,0,63944
5596.625,0,63946
5600.562,0,63948
5604.5,0,63949
5608.438,0,63951
5612.406,0,63945
5616.375,0,63948
5620.344,0,63945
5624.312,0,63944
5628.344,0,63943
5632.281,0,63944
5636.219,0,63945
5640.156,0,63944
5644.125,0,63943
5648.094,0,63945
5652.062,0,63947
5656.031,0,58328
5659.969,0,31401
5663.938,0,12386
5667.906,0,12384
5671.875,0,12385
5675.906,0,12385
5679.844,0,12385
5683.781,0,12386
5687.719,0,12384
5691.688,0,12386
5695.656,0,12386
5699.625,0,12386
5703.594,0,12387
5707.562,0,12386
5711.531,0,12386
5715.5,0,12384
5719.469,0,12386
5723.531,0,12386
5727.469,0,12385
5731.406,0,12386
5735.344,0,12386
5739.281,0,12387
5743.25,0,12386
5747.219,0,12386
5751.188,0,12385
5755.219,0,12387
5759.156,0,12385
5763.094,0,12386
5767.031,0,12387
5771.062,0,12386
5775,0,12385
5778.938,0,12384
5782.875,0,12383
5786.844,0,12385
5790.812,0,12386
5794.781,0,12385
5798.75,0,12384
5802.781,0,12386
5806.719,0,12386
5810.656,0,12383
5814.594,0,12387
5818.562,0,12386
5822.531,0,12386
5826.5,0,12384
5830.469,0,12385
5834.438,0,12385
5838.406,0,12387
5842.375,0,12387
5846.344,0,12386
5850.375,0,12386
5854.312,0,12384
5858.25,0,12386
5862.188,0,12385
5866.219,0,12386
5870.156,0,12384
5874.094,0,12386
5878.031,0,12386
5882,0,12387
5885.969,0,12386
5889.938,0,12385
5893.906,0,12384
5897.875,0,12385
5901.844,0,12385
5905.812,0,12384
5909.781,0,12385
5913.812,0,12386
5917.75,0,12384
5921.688,0,12385
5925.625,0,12387
5929.656,0,12385
5933.594,0,12385
5937.531,0,12385
5941.469,0,12384
5945.5,0,12384
5949.438,0,12387
5953.375,0,12386
5957.312,0,12386
5961.281,0,12386
5965.25,0,12386
5969.219,0,12383
5973.188,0,12385
5977.25,0,12386
5981.188,0,12387
5985.125,0,12385
5989.062,0,12384
5993.031,0,12387
5997,0,12387
6000.969,0,12385
6004.938,0,12385
6008.875,0,12386
6012.844,0,12385
6016.812,0,12386
6020.781,0,12387
6024.781,0,12386
6028.719,0,12385
6032.656,0,12386
6036.594,0,12386
6040.656,0,12385
6044.594,0,12384
6048.531,0,12387
6052.469,0,12386
6056.438,0,12387
6060.406,0,12385
6064.375,0,12386
6068.344,0,12385
6072.312,0,12387
6076.281,0,12386
6080.25,0,12386
6084.219,0,12385
6088.25,0,12386
6092.188,0,12386
6096.125,0,12386
6100.062,0,12387
6104.094,0,12384
6108.031,0,12384
6111.969,0,12384
6115.906,0,12385
6119.844,0,12384
6123.812,0,12387
6127.781,0,12387
6131.75,0,12386
6135.812,0,12385
6139.75,0,12387
6143.688,0,12386
6147.625,0,12384
6151.594,0,12386
6155.562,0,12385
6159.531,0,12385
6163.5,0,12385
6167.469,0,12385
6171.438,0,12385
6175.406,0,12386
6179.375,0,12386
6183.406,0,12385
6187.344,0,12385
6191.281,0,12387
6195.219,0,12385
6199.25,0,12387
6203.188,0,12385
6207.125,0,12385
6211.062,0,12384
6215.094,0,12387
6219.031,0,12385
6222.969,0,12387
6226.906,0,12386
6230.875,0,12385
6234.844,0,12384
6238.812,0,12384
6242.781,0,12385
6246.844,0,12387
6250.781,0,12384
6254.719,0,12385
6258.656,0,12383
6262.625,0,12388
6266.594,0,12383
6270.562,0,12386
6274.531,0,12383
6278.531,0,12386
6282.469,0,12384
6286.406,0,12385
6290.344,0,12384
6294.438,0,12387
6298.375,0,12386
6302.312,0,12386
6306.25,0,12386
6310.125,0,12386
6314.094,0,12386
6318.062,0,12385
6322.031,0,12387
6326,0,12387
6329.969,0,12386
6333.938,0,12386
6337.906,0,12384
6341.969,0,12384
6345.906,0,12387
6349.844,0,12386
6353.781,0,12386
6357.719,0,12385
6361.688,0,12386
6365.656,0,12386
6369.625,0,12388
6373.594,0,12385
6377.531,0,12386
6381.469,0,12386
6385.406,0,12386
6389.469,0,12387
6393.406,0,12385
6397.344,0,12386
6401.281,0,12385
6405.25,0,12386
6409.219,0,12385
6413.188,0,12386
6417.156,0,12385
6421.094,0,12387
6425.062,0,12386
6429.031,0,12386
6433,0,12384
6437.062,0,12385
6441,0,12386
6444.938,0,12386
6448.875,0,12386
6452.844,0,12385
6456.812,0,12385
6460.781,0,12384
6464.75,0,12385
6468.75,0,12387
6472.688,0,12384
6476.625,0,12385
6480.562,0,12384
6484.594,0,12385
6488.531,0,12385
6492.469,0,12386
6496.406,0,12385
6500.344,0,12387
6504.312,0,12385
6508.281,0,12386
6512.25,0,12385
6516.312,0,12383
6520.25,0,12387
6524.188,0,12385
6528.125,0,12385
6532.094,0,12386
6536.062,0,12388
6540.031,0,12386
6544,0,12386
6548.031,0,12384
6551.969,0,12383
6555.906,0,12386
6559.844,0,12385
6563.844,0,12385
6567.781,0,12385
6571.719,0,12386
6575.656,0,12387
6579.656,0,12386
6583.625,0,12388
6587.594,0,12386
6591.562,0,12385
6595.594,0,12385
6599.531,0,12385
6603.469,0,12386
6607.406,0,12386
6611.375,0,12385
6615.344,0,12386
6619.312,0,12382
6623.281,0,12387
6627.312,0,12387
6631.25,0,12386
6635.188,0,12386
6639.125,0,12385
6643.188,0,12386
6647.125,0,12385
6651.062,0,12387
6655,0,12388
6658.906,0,12386
6662.875,0,12386
6666.844,0,12385
6670.812,0,12386
6674.875,0,12385
6678.812,0,12385
6682.75,0,12386
6686.688,0,12384
6690.656,0,12384
6694.625,0,12385
6698.594,0,12386
6702.562,0,12387
6706.625,0,12387
6710.562,0,12386
6714.5,0,12386
6718.438,0,12385
6722.406,0,12386
6726.375,0,12384
6730.344,0,12384
6734.312,0,12385
6738.281,0,12385
6742.219,0,12387
6746.156,0,12385
6750.094,0,12384
6754.125,0,12385
6758.062,0,12385
6762,0,12384
6765.938,0,12385
6769.906,0,12386
6773.875,0,12385
6777.844,0,12385
6781.812,0,12386
6785.781,0,12387
6789.75,0,12387
6793.719,0,12387
6797.688,0,12385
6801.719,0,12385
6805.656,0,12385
6809.594,0,12386
6813.531,0,12386
6817.5,0,12385
6821.469,0,12385
6825.438,0,12383
6829.406,0,12386
6833.438,0,12387
6837.375,0,12387
6841.312,0,12385
6845.25,0,12387
6849.188,0,12384
6853.156,0,12386
6857.125,0,12386
6861.094,0,12384
6865.125,0,12384
6869.062,0,12387
6873,0,12385
6876.938,0,12383
6880.906,0,12384
6884.875,0,12386
6888.844,0,12383
6892.812,0,12384
6896.844,0,12385
6900.781,0,12384
6904.719,0,12385
6908.656,0,12386
6912.719,0,12385
6916.656,0,12385
6920.594,0,12385
6924.531,0,12384
6928.531,0,12384
6932.469,0,12386
6936.406,0,12386
6940.344,0,12385
6944.312,0,12384
6948.281,0,12387
6952.25,0,12385
6956.219,0,12387
6960.281,0,12385
6964.219,0,12385
6968.156,0,12385
6972.094,0,12388
6976.188,0,12385
6980.156,0,12384
6984.125,0,12388
6988.094,0,12385
6991.875,0,12385
6995.844,0,12386
6999.812,0,12385
7003.781,0,12386
7007.812,0,12385
7011.75,0,12386
7015.688,0,12384
7019.625,0,12386
7023.562,0,12384
7027.531,0,12386
7031.5,0,12384
7035.469,0,12385
7039.531,0,12389
7043.469,0,12386
7047.406,0,12385
7051.344,0,12385
7055.312,0,12387
7059.281,0,12384
7063.25,0,12386
7067.219,0,12385
7071.188,0,12386
7075.156,0,12386
7079.125,0,12386
7083.094,0,12387
7087.125,0,12385
7091.062,0,12386
7095,0,12387
7098.938,0,12386
7103,0,12384
7106.938,0,12385
7110.875,0,12386
7114.812,0,12388
7118.75,0,12385
7122.719,0,12387
7126.688,0,12387
7130.656,0,12385
7134.75,0,12387
7138.688,0,12387
7142.625,0,12385
7146.562,0,12387
7150.469,0,12387
7154.438,0,12385
7158.406,0,12386
7162.375,0,12386
7166.406,0,12387
7170.344,0,12387
7174.281,0,12386
7178.219,0,12386
7182.25,0,12387
7186.188,0,12385
7190.125,0,12386
7194.062,0,12386
7198,0,12386
7201.969,0,12386
7205.938,0,12388
7209.906,0,12387
7213.844,0,12386
7217.812,0,12385
7221.781,0,12387
7225.75,0,12387
7229.812,0,12384
7233.75,0,12386
7237.688,0,12387
7241.625,0,12387
7245.594,0,12385
7249.562,0,12384
7253.531,0,12385
7257.5,0,12385
7261.531,0,12385
7265.469,0,12384
7269.406,0,12386
7273.344,0,12385
7277.375,0,12386
7281.312,0,12387
7285.25,0,12385
7289.188,0,12388
7293.156,0,12384
7297.125,0,12386
7301.094,0,12387
7305.062,0,12385
7309.094,0,12384
7313.031,0,12385
7316.969,0,12386
7320.906,0,12386
7324.875,0,12387
7328.844,0,12386
7332.812,0,12386
7336.781,0,12385
7340.812,0,12386
7344.75,0,12386
7348.688,0,12386
7352.625,0,12385
7356.562,0,12385
7360.531,0,12385
7364.5,0,12386
7368.469,0,12385
7372.531,0,12385
7376.469,0,12387
7380.406,0,12386
7384.344,0,12387
7388.375,0,12386
7392.312,0,12386
7396.25,0,12387
7400.188,0,12387
7404.219,0,12386
7408.156,0,12385
7412.094,0,12386
7416.031,0,12386
7420,0,12385
7423.969,0,12386
7427.938,0,12385
7431.906,0,12385
7435.875,0,12385
7439.844,0,12386
7443.812,0,12385
7447.781,0,12385
7451.812,0,12385
7455.75,0,12384
7459.688,0,12385
7463.625,0,12386
7467.656,0,12384
7471.594,0,12385
7475.531,0,12386
7479.469,0,12387
7483.438,0,12386
7487.406,0,12386
7491.375,0,12387
7495.344,0,12386
7499.375,0,12385
7503.312,0,12386
7507.25,0,12384
7511.188,0,12386
7515.156,0,12385
7519.125,0,12385
7523.094,0,12385
7527.062,0,12384
7531.094,0,12386
7535.031,0,12384
7538.969,0,12386
7542.906,0,12386
7546.938,0,12386
7550.875,0,12386
7554.812,0,12386
7558.75,0,12385
7562.812,0,12387
7566.75,0,12384
7570.688,0,12387
7574.625,0,12386
7578.562,0,12387
7582.531,0,12387
7586.5,0,12386
7590.469,0,12385
7594.5,0,12387
7598.438,0,12386
7602.375,0,12387
7606.312,0,12387
7610.281,0,12386
7614.25,0,12385
7618.219,0,12385
7622.188,0,12385
7626.188,0,12386
7630.125,0,12385
7634.062,0,12386
7638,0,12385
7642.062,0,12387
7646,0,12386
7649.938,0,12386
7653.875,0,12385
7657.938,0,12386
7661.875,0,12385
7665.812,0,12387
7669.75,0,12386
7673.656,0,12387
7677.625,0,12387
7681.594,0,12385
7685.562,0,12385
7689.531,0,12387
7693.5,0,12386
7697.469,0,12385
7701.438,0,12386
7705.5,0,12387
7709.438,0,12386
7713.375,0,12385
7717.312,0,12386
7721.312,0,12386
7725.25,0,12387
7729.188,0,12384
7733.125,0,12387
7737.094,0,12386
7741.062,0,12385
7745.031,0,12385
7749,0,12384
7752.969,0,12386
7756.938,0,12385
7760.906,0,12387
7764.875,0,12387
7768.906,0,12386
7772.844,0,12386
7776.781,0,12384
7780.719,0,12384
7784.75,0,12384
7788.688,0,12386
7792.625,0,12385
7796.562,0,12386
7800.531,0,12386
7804.5,0,12387
7808.469,0,12384
7812.438,0,12385
7816.438,0,12387
7820.375,0,12385
7824.312,0,12386
7828.25,0,12387
7832.344,0,12386
7836.281,0,12385
7840.219,0,12387
7844.156,0,12386
7848.094,0,12385
7852.062,0,12386
7856.031,0,12384
7860,0,12385
7864.031,0,12385
7867.969,0,12385
7871.906,0,12384
7875.844,0,12385
7879.812,0,12385
7883.781,0,12388
7887.75,0,12386
7891.719,0,12386
7895.625,0,12385
7899.594,0,12387
7903.562,0,12386
7907.531,0,12385
7911.594,0,12385
7915.531,0,12387
7919.469,0,12385
7923.406,0,12385
7927.375,0,12385
7931.344,0,12386
7935.312,0,12385
7939.281,0,12386
7943.344,0,12386
7947.281,0,12385
7951.219,0,12387
7955.156,0,12388
7959.094,0,12386
7963.062,0,12386
7967.031,0,12386
7971,0,12389
7974.969,0,12387
7978.938,0,12389
7982.906,0,12387
7986.875,0,12386
7990.875,0,12386
7994.812,0,12387
7998.75,0,12385
8002.688,0,12386
8006.656,0,12387
8010.625,0,12386
8014.594,0,12386
8018.562,0,12386
8022.531,0,12385
8026.5,0,12386
8030.469,0,12386
8034.438,0,12386
8038.469,0,12386
8042.406,0,12385
8046.344,0,12385
8050.281,0,12388
8054.25,0,12385
8058.219,0,12386
8062.188,0,12386
8066.156,0,12385
8070.188,0,12386
8074.125,0,12385
8078.062,0,12387
8082,0,12387
8086.031,0,12383
8089.969,0,12388
8093.906,0,12386
8097.844,0,12386
8101.875,0,12386
8105.812,0,12387
8109.75,0,12387
8113.688,0,12385
8117.656,0,12386
8121.625,0,12385
8125.594,0,12386
8129.562,0,12386
8133.594,0,12386
8137.531,0,12386
8141.469,0,12385
8145.406,0,12385
8149.375,0,12387
8153.344,0,12385
8157.312,0,12385
8161.281,0,12385
8165.312,0,12385
8169.25,0,12386
8173.188,0,12386
8177.125,0,12386
8181.156,0,12388
8185.094,0,12387
8189.031,0,12386
8192.969,0,12386
8196.938,0,12383
8200.906,0,12386
8204.875,0,12386
8208.844,0,12384
8212.906,0,12385
8216.844,0,12387
8220.781,0,12384
8224.719,0,12385
8228.625,0,12387
8232.594,0,12384
8236.562,0,12386
8240.531,0,12387
8244.594,0,12387
8248.531,0,12385
8252.469,0,12386
8256.406,0,12386
8260.438,0,12387
8264.375,0,12386
8268.312,0,12386
8272.25,0,12387
8276.219,0,12385
8280.188,0,12385
8284.156,0,12387
8288.125,0,12385
8292.156,0,12385
8296.094,0,12386
8300.031,0,12385
8303.969,0,12385
8307.906,0,12386
8311.875,0,12387
8315.844,0,12386
8319.812,0,12385
8323.875,0,12388
8327.812,0,12388
8331.75,0,12387
8335.688,0,12386
8339.656,0,12387
8343.625,0,12386
8347.594,0,12386
8351.562,0,12386
8355.562,0,12385
8359.5,0,12385
8363.438,0,12387
8367.375,0,12386
8371.438,0,12386
8375.375,0,12385
8379.312,0,12386
8383.25,0,12387
8387.219,0,12386
8391.188,0,12386
8395.156,0,12386
8399.125,0,12385
8403.188,0,12386
8407.125,0,12386
8411.062,0,12386
8415,0,12386
8418.938,0,12385
8422.906,0,12386
8426.875,0,12386
8430.844,0,12385
8434.844,0,12386
8438.781,0,12385
8442.719,0,12386
8446.656,0,12386
8450.625,0,12385
8454.594,0,12387
8458.562,0,12385
8462.531,0,12385
8466.594,0,12385
8470.531,0,12385
8474.469,0,12385
8478.406,0,12385
8482.375,0,12386
8486.344,0,12386
8490.312,0,12385
8494.281,0,12384
8498.281,0,12384
8502.219,0,12386
8506.156,0,12384
8510.094,0,12387
8514.031,0,12385
8518,0,12384
8521.969,0,12386
8525.938,0,12386
8530,0,12384
8533.938,0,12387
8537.875,0,12386
8541.812,0,12385
8545.844,0,12385
8549.781,0,12387
8553.719,0,12386
8557.656,0,12387
8561.625,0,12387
8565.594,0,12385
8569.562,0,12387
8573.531,0,12384
8577.594,0,12387
8581.531,0,12385
8585.469,0,12384
8589.406,0,12385
8593.344,0,12385
8597.312,0,12387
8601.281,0,12386
8605.25,0,12387
8609.281,0,12387
8613.219,0,12386
8617.156,0,12384
8621.094,0,12386
8625.094,0,12386
8629.031,0,12385
8632.969,0,12385
8636.906,0,12383
8640.969,0,12385
8644.906,0,12386
8648.844,0,12386
8652.781,0,12384
8656.75,0,12385
8660.719,0,12385
8664.688,0,12385
8668.656,0,12385
8672.719,0,12384
8676.656,0,12384
8680.594,0,12387
8684.531,0,12387
8688.469,0,12385
8692.438,0,12385
8696.406,0,12386
8700.375,0,12384
8704.375,0,12386
8708.312,0,12385
8712.25,0,12386
8716.188,0,12387
8720.156,0,12385
8724.125,0,12386
8728.094,0,12386
8732.062,0,12387
8736.094,0,12386
8740.031,0,12383
8743.969,0,12388
8747.906,0,12384
8751.875,0,12384
8755.844,0,12384
8759.812,0,12385
8763.781,0,12385
8767.719,0,12384
8771.688,0,12386
8775.656,0,12384
8779.625,0,12385
8783.688,0,12386
8787.625,0,12387
8791.562,0,12386
8795.5,0,12386
8799.5,0,12386
8803.438,0,12384
8807.375,0,12384
8811.312,0,12387
8815.281,0,12386
8819.25,0,12385
8823.219,0,12387
8827.188,0,12385
8831.156,0,12385
8835.125,0,12385
8839.094,0,12385
8843.062,0,12383
8847.031,0,12384
8851,0,12384
8854.969,0,12384
8858.938,0,12386
8863,0,12384
8866.938,0,12385
8870.875,0,12384
8874.812,0,12387
8878.719,0,12386
8882.688,0,12386
8886.656,0,12386
8890.625,0,12386
8894.656,0,12385
8898.594,0,12385
8902.531,0,12384
8906.469,0,12385
8910.531,0,12385
8914.469,0,12386
8918.406,0,12387
8922.344,0,12385
8926.312,0,12384
8930.281,0,12387
8934.25,0,12385
8938.219,0,12385
8942.281,0,12385
8946.219,0,12385
8950.156,0,12385
8954.094,0,12386
8958.031,0,12383
8962,0,12385
8965.969,0,12386
8969.938,0,12386
8973.938,0,12384
8977.875,0,12383
8981.812,0,12386
8985.75,0,12385
8989.719,0,12385
8993.688,0,12385
8997.656,0,12385
9001.625,0,12385
9005.594,0,12384
9009.562,0,12386
9013.531,0,12386
9017.5,0,12384
9021.438,0,12386
9025.406,0,12386
9029.375,0,12386
9033.344,0,12386
9037.406,0,12386
9041.344,0,12385
9045.281,0,12387
9049.219,0,12386
9053.281,0,12385
9057.219,0,12385
9061.156,0,12386
9065.094,0,12386
9069.094,0,12385
9073.031,0,12385
9076.969,0,12386
9080.906,0,12385
9084.938,0,12385
9088.875,0,12384
9092.812,0,12386
9096.75,0,12383
9100.719,0,12386
9104.688,0,12384
9108.656,0,12385
9112.625,0,12386
9116.688,0,12386
9120.625,0,12385
9124.562,0,12385
9128.5,0,12385
9132.469,0,12385
9136.438,0,12385
9140.406,0,12386
9144.375,0,12384
9148.344,0,12387
9152.281,0,12386
9156.219,0,12385
9160.156,0,12385
9164.219,0,12386
9168.156,0,12387
9172.094,0,12387
9176.031,0,12385
9180.062,0,12386
9184,0,12387
9187.938,0,12385
9191.875,0,12385
9195.844,0,12386
9199.812,0,12387
9203.781,0,12384
9207.75,0,12385
9211.812,0,12384
9215.75,0,12386
9219.688,0,12387
9223.625,0,12387
9227.562,0,12383
9231.531,0,12386
9235.5,0,12385
9239.469,0,12384
9243.5,0,12385
9247.438,0,12385
9251.375,0,12386
9255.312,0,12386
9259.25,0,12386
9263.219,0,12385
9267.188,0,12386
9271.156,0,12386
9275.188,0,12385
9279.125,0,12385
9283.062,0,12386
9287,0,12385
9290.969,0,12387
9294.938,0,12387
9298.906,0,12385
9302.875,0,12387
9306.844,0,12386
9310.812,0,12385
9314.781,0,12383
9318.75,0,12384
9322.812,0,12386
9326.75,0,12387
9330.688,0,12386
9334.625,0,12386
9338.625,0,12385
9342.562,0,12386
9346.5,0,12386
9350.438,0,12385
9354.5,0,12387
9358.438,0,12387
9362.375,0,12385
9366.312,0,12384
9370.25,0,12384
9374.219,0,12385
9378.188,0,12384
9382.156,0,12387
9386.188,0,12386
9390.125,0,12385
9394.062,0,12386
9398,0,12385
9401.969,0,12386
9405.938,0,12385
9409.906,0,12385
9413.875,0,12388
9417.875,0,12387
9421.812,0,12386
9425.75,0,12386
9429.688,0,12388
9433.75,0,12384
9437.688,0,12386
9441.625,0,12385
9445.562,0,12383
9449.531,0,12387
9453.5,0,12387
9457.469,0,12385
9461.438,0,12387
9465.469,0,12387
9469.406,0,12386
9473.344,0,12387
9477.281,0,12384
9481.25,0,12384
9485.219,0,12387
9489.188,0,12387
9493.156,0,12385
9497.219,0,12387
9501.156,0,12387
9505.094,0,12387
9509.031,0,12386
9513.031,0,12385
9516.969,0,12387
9520.906,0,12385
9524.844,0,12386
9528.875,0,12388
9532.812,0,12386
9536.75,0,12386
9540.688,0,12387
9544.656,0,12386
9548.625,0,12386
9552.594,0,12386
9556.562,0,12385
9560.594,0,12386
9564.531,0,12386
9568.469,0,12387
9572.406,0,12385
9576.375,0,12386
9580.344,0,12383
9584.312,0,12387
9588.281,0,12386
9592.344,0,12388
9596.281,0,12386
9600.219,0,12387
9604.156,0,12386
9608.156,0,12387
9612.094,0,12385
9616.031,0,12387
9619.969,0,12387
9623.969,0,12384
9627.906,0,12387
9631.844,0,12386
9635.781,0,12387
9639.781,0,12385
9643.75,0,12386
9647.719,0,12386
9651.688,0,12385
9655.719,0,12386
9659.656,0,12386
9663.594,0,12385
9667.531,0,12386
9671.5,0,12385
9675.469,0,12385
9679.438,0,12386
9683.406,0,12386
9687.438,0,12386
9691.375,0,12385
9695.312,0,12386
9699.25,0,12386
9703.281,0,12386
9707.219,0,12385
9711.156,0,12385
9715.094,0,12386
9719.125,0,12385
9723.062,0,12385
9727,0,12388
9730.938,0,12384
9734.906,0,12386
9738.875,0,12385
9742.844,0,12384
9746.812,0,12386
9750.844,0,12386
9754.781,0,12386
9758.719,0,12387
9762.656,0,12386
9766.625,0,12386
9770.594,0,12386
9774.562,0,12386
9778.531,0,12385
9782.562,0,12384
9786.5,0,12385
9790.438,0,12386
9794.375,0,12386
9798.312,0,12388
9802.281,0,12386
9806.25,0,12387
9810.219,0,12385
9814.25,0,12385
9818.188,0,12387
9822.125,0,12384
9826.062,0,12385
9830.031,0,12386
9834,0,12385
9837.969,0,12386
9841.938,0,12385
9845.969,0,12385
9849.906,0,12386
9853.844,0,12388
9857.781,0,12384
9861.75,0,12384
9865.719,0,12386
9869.688,0,12385
9873.656,0,12386
9877.688,0,12386
9881.625,0,12385
9885.562,0,12384
9889.5,0,12387
9893.562,0,12385
9897.5,0,12385
9901.438,0,12386
9905.375,0,12386
9909.281,0,12388
9913.25,0,12386
9917.219,0,12385
9921.188,0,12386
9925.25,0,12385
9929.188,0,12386
9933.125,0,12385
9937.062,0,12386
9941.031,0,12387
9945,0,12386
9948.969,0,12387
9952.938,0,12385
9956.938,0,12386
9960.875,0,12387
9964.812,0,12385
9968.75,0,12386
9972.812,0,12384
9976.75,0,12385
9980.688,0,12386
