Linux Epoch (ms):,1616652758000
Epoch Delta TS,Temperature
8900.688,31.9
9894.719,31.9
10890.219,31.9
11885.938,31.9
12881.438,31.9
13877,31.9
14872.406,32
15867.5,31.9
16863,31.9
17858.5,32
18854.188,32
19849.688,32
20845.094,32
21840.531,32
22836.062,32
23831.75,32
24827.219,32
25823,32.1
26818.594,32
27814.25,32
28809.844,32
29807.781,32.1
30800.969,32
31795.031,32.1
32789.125,32.1
33783.031,32.1
34778.219,32
35773.312,32.1
36768.188,32.1
37763.406,32.1
38758.812,32.1
39754.125,32.1
40749.375,32.1
41744.688,32.1
42740,32.1
43733.75,32.1
44729,32.1
45723.969,32.1
46719.219,32.1
47714.625,32.1
48710.25,32.2
49706.188,32.1
50703.719,32.1
51696.906,32.1
52692.375,32.1
53689.219,32.2
54683.312,32.2
55678.344,32.2
56674.031,32.2
57668.406,32.2
58663.531,32.2
59658.938,32.2
60653.75,32.2
61648.906,32.2
62644.406,32.2
63639.688,32.2
64635.125,32.1
65630.25,32.2
66625.656,32.2
67621,32.2
68616.312,32.2
69611.562,32.2
70606.969,32.2
71602.5,32.2
72596.344,32.2
73590.281,32.2
74584.531,32.2
75577.844,32.2
76572.406,32.2
77569.625,32.3
78562.75,32.2
79557.875,32.2
80555.156,32.3
81548.906,32.3
82544.75,32.3
83540.75,32.3
84535.688,32.3
85531.25,32.3
86526.875,32.3
87522.188,32.3
88517.656,32.3
89513.25,32.3
90509.344,32.3
91505.062,32.3
92500.531,32.3
93495.812,32.3
94491.062,32.3
95486.188,32.3
96481.219,32.3
97476.344,32.3
98471.188,32.3
99466.125,32.3
100461.531,32.3
101456.781,32.3
102452.188,32.3
103447.656,32.4
104442.844,32.3
105435.969,32.4
106430.125,32.3
107423.906,32.4
108418.688,32.3
109413.812,32.3
110409.25,32.4
111404.812,32.4
112400.5,32.4
113396.125,32.3
114391.844,32.4
115387.375,32.4
116383.156,32.4
117376.906,32.4
118372.906,32.4
119364.688,32.4
120360.094,32.4
121355.75,32.4
122351.281,32.4
123346.844,32.4
124342.5,32.4
125338.125,32.4
126333.125,32.4
127328.406,32.4
128324.031,32.4
129319.656,32.4
130315.344,32.4
131311.094,32.4
132306.594,32.4
133301.938,32.5
134297.812,32.4
135292.406,32.5
136287.594,32.4
137283.281,32.4
138279.625,32.5
139274.719,32.4
140270.344,32.5
141265.781,32.5
142261.531,32.5
143257.312,32.5
144252.938,32.5
145248.781,32.5
146244.781,32.5
147240.906,32.5
148237,32.5
149233.094,32.5
150229.094,32.5
151225.094,32.5
152220.594,32.5
153216.406,32.5
154212.469,32.5
155208.281,32.5
156204.188,32.4
157199.906,32.5
158195.719,32.5
159191,32.5
160186.562,32.5
161182.312,32.6
162178.344,32.5
163174.094,32.5
164169.312,32.5
165165.156,32.5
166160.844,32.5
167156.906,32.5
168153,32.6
169148.969,32.6
170144.812,32.5
171140.719,32.6
172136.531,32.5
173132.312,32.5
174127.594,32.6
175123.25,32.6
176119.188,32.6
177114.844,32.6
178110.5,32.6
179106.219,32.6
180102.156,32.6
181097.969,32.6
182093.688,32.6
183089.969,32.6
184085.531,32.6
185081.5,32.6
186078.719,32.6
187073.125,32.6
188068.625,32.6
189066.062,32.6
190059.656,32.6
191054.938,32.6
192052.625,32.6
193046.281,32.6
194042.156,32.6
195040.25,32.6
196033.969,32.6
197029.75,32.6
198027.656,32.6
199021.094,32.6
200016.375,32.6
201011.781,32.7
202006.75,32.7
203001.781,32.7
203997.219,32.7
204992.719,32.7
205988.156,32.7
206983.594,32.7
207979.156,32.7
208974.531,32.7
209969.688,32.7
210964.594,32.7
211959.719,32.7
212955,32.7
213950.281,32.6
214946.125,32.7
215941.75,32.7
216937.562,32.7
217933.656,32.7
218928.344,32.7
219923.656,32.7
220920.969,32.7
221914.625,32.7
222908.562,32.7
223902.438,32.7
224895.969,32.7
225889.531,32.7
226883.5,32.7
227877.469,32.6
228872.281,32.7
229866.688,32.7
230859.938,32.8
231853.219,32.7
232846.75,32.7
233839.719,32.7
234832.969,32.8
235827.75,32.7
236822.469,32.7
237817.469,32.8
238814.5,32.7
239807.5,32.7
240802.562,32.8
241797.469,32.8
242792.656,32.8
243787.781,32.8
244782.5,32.7
245777.406,32.8
246772.188,32.8
247766.938,32.8
248761.938,32.8
249758.688,32.8
250751.906,32.8
251746.75,32.8
252742.125,32.8
253737.594,32.8
254732.906,32.8
255728.406,32.8
256722.688,32.8
257716.75,32.8
258712.062,32.8
259707.219,32.8
260703.781,32.8
261695.75,32.8
262691.031,32.8
263685.906,32.8
264679.531,32.8
265674.25,32.8
266667.594,32.8
267663,32.8
268658.562,32.8
269654,32.8
270649.438,32.8
271645,32.8
272640.156,32.8
273635.438,32.8
274630.562,32.8
275625.812,32.8
276620.469,32.8
277615.719,32.9
278610.938,32.9
279604.688,32.9
280598.469,32.9
281592.062,32.9
282585.688,32.9
283579.344,32.9
284573.125,32.9
285568.125,32.9
286563.031,32.9
287558.219,32.9
288553.375,32.9
289548.5,32.9
290543.812,32.9
291539.094,32.9
292534.219,32.8
293528.312,32.9
294523.875,32.9
295516.438,32.9
296510.531,32.9
297504.562,32.8
298498.844,32.9
299492.875,32.8
300487.125,32.9
301482.469,32.9
302478.406,32.9
303474.25,32.9
304469.969,32.8
305465.75,32.9
306461.875,32.9
307458,32.9
308453.812,32.9
309449.531,32.9
310447.062,32.9
311440.719,32.9
312436.344,32.9
313432.062,32.9
314427.219,33
315421.094,32.9
316416.156,32.9
317411.344,32.9
318406.469,32.9
319401.844,32.8
320397.031,32.9
321392.188,32.9
322387.625,32.9
323382.719,32.9
324377.812,32.9
325372.688,32.9
326368.719,32.9
327361.188,32.9
328356.438,32.9
329351.469,32.9
330346.531,32.9
331341.688,33
332337.219,32.9
333332.75,32.9
334328.844,32.9
335323.781,32.9
336319.531,32.9
337314.906,32.9
338310.406,32.9
339305.688,32.9
340300.844,32.9
341296.094,33
342291.125,33
343286.031,33
344280.906,33
345275.969,33
346271.219,33
347266.031,32.9
348261,32.9
349256.25,33
350251.875,33
351244.281,33
352239.406,33
353234.406,33
354229.75,33
355224.562,33
356219.469,33
357214.156,33
358211,33
359203.844,33
360198.688,33
361193.312,33
362186.594,33
363180.531,33
364173.562,33
365167.125,33
366161.688,33
367156.156,33
368151.656,33
369144.25,33
370139.312,33
371134.469,33
372129.156,33
373123.125,33
374118,33
375113.062,33
376110.25,33
377103.375,33
378098.344,33
379093.562,33
380087.5,33
381082.125,33
382075.156,33.1
383070.031,33
384064.875,33
385059.875,33
386054.875,33
387049.688,33
388044.5,33
389039.469,33
390034.406,33.1
391029.844,33
392025.156,33
393020.469,33.1
394017.594,33
395010.375,33
396005.156,33
397000.188,33
397993.906,33
398988.719,33.1
399982.219,33.1
400976.281,33
401970.188,33.1
402964.25,33.1
403959.406,33
404954.531,33.1
405949.906,33.1
406945.5,33.1
407941.25,33.1
408936.562,33.1
409931.938,33.1
410927.438,33.1
411922.906,33
412918.219,33.2
413913.75,33.1
414909.281,33.1
415904.5,33.1
416899.969,33.1
417894.531,33.1
418889.594,33.1
419884.344,33.1
420877.719,33.1
421872.125,33.1
422865.594,33.1
423859.375,33
424854.469,33.1
425849.375,33.1
426844.438,33.1
427839.438,33.1
428834.531,33.1
429829.625,33.1
430824.625,33.1
431819.875,33.1
432814.656,33.1
433809.344,33.1
434804,33.1
435799.812,33.1
436794.125,33.1
437789.25,33.1
438784.406,33.1
439779.875,33.1
440774.75,33.2
441770.188,33.1
442765.156,33.1
443762.375,33.1
444755.156,33.1
445750.062,33.1
446745.156,33.2
447739.906,33.1
448735.5,33.1
449729.781,33.1
450724.438,33.1
451719.469,33.1
452714.375,33.1
453709.312,33.1
454703.75,33.1
455698.031,33.2
456692.594,33.1
457686.875,33.2
458679.781,33.1
459672.969,33.1
460666.5,33.1
461660,33.2
462653.562,33.2
463647.875,33.2
464643.031,33.2
465638.281,33.2
466633.375,33.1
467628.312,33.1
468623.469,33.2
469618.281,33.2
470613.281,33.2
471608.531,33.2
472603.469,33.2
473598.562,33.2
474593.875,33.2
475589,33.2
476583.938,33.2
477579.125,33.2
478574.219,33.2
479569.125,33.2
480564,33.2
481558.688,33.2
482553.125,33.1
483547.938,33.2
484542.625,33.2
485537.5,33.2
486532.719,33.2
487527.781,33.2
488523.062,33.2
489518.5,33.2
490513.844,33.2
491509.094,33.2
492505.656,33.2
493499.312,33.2
494493.719,33.2
495488.594,33.2
496483.656,33.2
497479.281,33.2
498471.438,33.2
499464.656,33.2
500457.906,33.2
501451.156,33.2
502444.094,33.2
503437.438,33.2
504430.875,33.2
505425.781,33.2
506420.719,33.3
507415.406,33.2
508408.781,33.2
509403.25,33.2
510398.031,33.2
511393.031,33.2
512388.062,33.2
513382.906,33.2
514377.906,33.2
515372.906,33.2
516368.312,33.2
517363.344,33.2
518358.531,33.2
519353.812,33.2
520349.375,33.2
521344.531,33.2
522339.719,33.2
523335,33.2
524332.125,33.2
525326.156,33.2
526321.75,33.3
527317.344,33.2
528312.938,33.2
529308.406,33.2
530303.656,33.2
531298.781,33.2
532294.188,33.2
533289.594,33.2
534285.031,33.2
535280.094,33.2
536275.094,33.2
537270.344,33.2
538265.219,33.3
539260.406,33.2
540255.5,33.2
541250.938,33.2
542246.219,33.2
543241.344,33.2
544236.594,33.2
545232.094,33.2
546226.938,33.3
547222.438,33.3
548218.062,33.3
549213.219,33.2
550208.312,33.2
551203.719,33.2
552198.875,33.2
553195.406,33.2
554189.812,33.2
555185.156,33.3
556179.688,33.2
557174.594,33.2
558169.875,33.2
559163.312,33.3
560158.656,33.2
561153.969,33.2
562149.25,33.2
563145.344,33.2
564139.906,33.2
565135.25,33.2
566130.625,33.2
567124.781,33.3
568119.469,33.3
569115.188,33.3
570110.781,33.2
571108.094,33.2
572100.906,33.2
573094.875,33.3
574088.562,33.3
575083.062,33.3
576080.375,33.3
577073.375,33.2
578069,33.2
579064.312,33.3
580059.312,33.3
581054.312,33.3
582049.656,33.3
583044.5,33.3
584039.625,33.3
585033.25,33.3
586026.812,33.3
587021,33.3
588016.344,33.3
589011.594,33.3
590007.031,33.3
591002.031,33.3
591996.969,33.2
592992.438,33.3
593988.031,33.2
594983.5,33.3
595978.719,33.3
596973.719,33.3
597968.531,33.3
598962.969,33.3
599957.844,33.3
600952.875,33.3
601948.031,33.2
602943.062,33.3
603937.875,33.3
604933.219,33.3
605927.938,33.3
606923.094,33.3
607917.969,33.3
608912.688,33.3
609907.594,33.3
610902.688,33.3
611897.688,33.3
612893.188,33.3
613888,33.3
614883.094,33.3
615878.375,33.3
616873.594,33.3
617868.625,33.3
618863.375,33.3
619858.281,33.3
620853.5,33.3
621847.938,33.3
622842.719,33.3
623837.625,33.2
624833.469,33.3
625828.281,33.3
626823.531,33.4
627818.344,33.3
628813.406,33.3
629808.562,33.3
630803.156,33.3
631798.312,33.3
632795.219,33.3
633788.812,33.3
634783.594,33.3
635778.562,33.3
636773.688,33.3
637769.031,33.3
638764.594,33.3
639760.031,33.3
640756.531,33.4
641750.781,33.3
642746.562,33.3
643742.156,33.3
644737.688,33.3
645732.156,33.3
646725.906,33.3
647719.844,33.3
648713.719,33.3
649707.469,33.4
650703.531,33.3
651695.344,33.4
652689.312,33.3
653683.344,33.3
654678.719,33.3
655674.188,33.3
656669.531,33.3
657664.656,33.4
658659.938,33.3
659654.875,33.4
660651.719,33.3
661645.469,33.3
662640.656,33.3
663636.188,33.3
664631.969,33.3
665627.781,33.3
666623.625,33.3
667619.312,33.3
668614.938,33.4
669610.469,33.3
670604.906,33.3
671598.75,33.3
672592.375,33.3
673586.375,33.3
674580.531,33.4
675574.938,33.4
676570.188,33.3
677565.531,33.3
678560.969,33.4
679556.438,33.3
