10750.188,146000,127000,193507.1058,0.715913139,3.90E-06,-3.39E-06,5.17E-06,-0.715913139
10783.5,147000,128000,194917.9314,0.716416877,3.87E-06,-3.37E-06,5.13E-06,-0.716416877
10817.219,148000,129000,196328.8058,0.716913375,3.84E-06,-3.35E-06,5.09E-06,-0.716913375
10850.594,149000,129000,197083.7385,0.713579451,3.84E-06,-3.32E-06,5.07E-06,-0.713579451
10884.375,149000,130000,197739.7279,0.717402788,3.81E-06,-3.32E-06,5.06E-06,-0.717402788
10917.719,150000,130000,198494.3324,0.714090699,3.81E-06,-3.30E-06,5.04E-06,-0.714090699
10951.312,150000,129000,197840.8451,0.710271007,3.83E-06,-3.30E-06,5.05E-06,-0.710271007
10984.812,149000,128000,196430.6493,0.709730634,3.86E-06,-3.32E-06,5.09E-06,-0.709730634
11018.406,148000,126000,194370.7797,0.70527807,3.92E-06,-3.34E-06,5.14E-06,-0.70527807
11051.906,146000,127000,193507.1058,0.715913139,3.90E-06,-3.39E-06,5.17E-06,-0.715913139
11085.531,147000,127000,194262.7087,0.712534683,3.90E-06,-3.37E-06,5.15E-06,-0.712534683
11119.156,147000,126000,193610.4336,0.708626272,3.92E-06,-3.36E-06,5.17E-06,-0.708626272
11152.594,146000,127000,193507.1058,0.715913139,3.90E-06,-3.39E-06,5.17E-06,-0.715913139
11186.125,147000,127000,194262.7087,0.712534683,3.90E-06,-3.37E-06,5.15E-06,-0.712534683
11219.719,147000,126000,193610.4336,0.708626272,3.92E-06,-3.36E-06,5.17E-06,-0.708626272
11253.375,146000,127000,193507.1058,0.715913139,3.90E-06,-3.39E-06,5.17E-06,-0.715913139
11286.719,147000,126000,193610.4336,0.708626272,3.92E-06,-3.36E-06,5.17E-06,-0.708626272
11320.469,146000,126000,192852.2751,0.712000838,3.93E-06,-3.39E-06,5.19E-06,-0.712000838
11353.875,145000,126000,192096.33,0.715402001,3.93E-06,-3.41E-06,5.21E-06,-0.715402001
11387.625,146000,126000,192852.2751,0.712000838,3.93E-06,-3.39E-06,5.19E-06,-0.712000838
11420.938,146000,125000,192200.4162,0.708061938,3.95E-06,-3.38E-06,5.20E-06,-0.708061938
11454.688,145000,125000,191441.8972,0.711459126,3.96E-06,-3.41E-06,5.22E-06,-0.711459126
11488.094,145000,126000,192096.33,0.715402001,3.93E-06,-3.41E-06,5.21E-06,-0.715402001
11521.688,146000,125000,192200.4162,0.708061938,3.95E-06,-3.38E-06,5.20E-06,-0.708061938
11555.188,145000,125000,191441.8972,0.711459126,3.96E-06,-3.41E-06,5.22E-06,-0.711459126
11588.781,145000,125000,191441.8972,0.711459126,3.96E-06,-3.41E-06,5.22E-06,-0.711459126
11622.281,144000,125000,190685.6051,0.714883301,3.96E-06,-3.44E-06,5.24E-06,-0.714883301
11655.906,145000,125000,191441.8972,0.711459126,3.96E-06,-3.41E-06,5.22E-06,-0.711459126
11689.375,145000,124000,190790.461,0.707489263,3.98E-06,-3.41E-06,5.24E-06,-0.707489263
11722.969,144000,125000,190685.6051,0.714883301,3.96E-06,-3.44E-06,5.24E-06,-0.714883301
11756.469,145000,124000,190790.461,0.707489263,3.98E-06,-3.41E-06,5.24E-06,-0.707489263
11790.094,144000,125000,190685.6051,0.714883301,3.96E-06,-3.44E-06,5.24E-06,-0.714883301
11823.594,145000,124000,190790.461,0.707489263,3.98E-06,-3.41E-06,5.24E-06,-0.707489263
11857.094,144000,124000,190031.5763,0.710909373,3.99E-06,-3.43E-06,5.26E-06,-0.710909373
11890.844,144000,125000,190685.6051,0.714883301,3.96E-06,-3.44E-06,5.24E-06,-0.714883301
11924.188,145000,124000,190790.461,0.707489263,3.98E-06,-3.41E-06,5.24E-06,-0.707489263
11957.938,144000,124000,190031.5763,0.710909373,3.99E-06,-3.43E-06,5.26E-06,-0.710909373
11991.281,144000,124000,190031.5763,0.710909373,3.99E-06,-3.43E-06,5.26E-06,-0.710909373
12025.031,144000,124000,190031.5763,0.710909373,3.99E-06,-3.43E-06,5.26E-06,-0.710909373
12058.406,143000,124000,189274.9323,0.714356868,3.99E-06,-3.46E-06,5.28E-06,-0.714356868
12092.156,144000,124000,190031.5763,0.710909373,3.99E-06,-3.43E-06,5.26E-06,-0.710909373
12125.5,144000,124000,190031.5763,0.710909373,3.99E-06,-3.43E-06,5.26E-06,-0.710909373
12159.281,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12192.625,143000,124000,189274.9323,0.714356868,3.99E-06,-3.46E-06,5.28E-06,-0.714356868
12226.25,144000,124000,190031.5763,0.710909373,3.99E-06,-3.43E-06,5.26E-06,-0.710909373
12259.719,144000,123000,189380.5692,0.706908061,4.02E-06,-3.43E-06,5.28E-06,-0.706908061
12293.344,143000,125000,189931.5666,0.718334705,3.96E-06,-3.47E-06,5.27E-06,-0.718334705
12326.812,144000,124000,190031.5763,0.710909373,3.99E-06,-3.43E-06,5.26E-06,-0.710909373
12360.438,144000,123000,189380.5692,0.706908061,4.02E-06,-3.43E-06,5.28E-06,-0.706908061
12393.938,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12427.531,143000,124000,189274.9323,0.714356868,3.99E-06,-3.46E-06,5.28E-06,-0.714356868
12461.031,144000,123000,189380.5692,0.706908061,4.02E-06,-3.43E-06,5.28E-06,-0.706908061
12494.594,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12528.312,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12561.719,143000,124000,189274.9323,0.714356868,3.99E-06,-3.46E-06,5.28E-06,-0.714356868
12595.312,144000,123000,189380.5692,0.706908061,4.02E-06,-3.43E-06,5.28E-06,-0.706908061
12628.844,143000,122000,187970.7424,0.70631814,4.05E-06,-3.45E-06,5.32E-06,-0.70631814
12662.594,142000,123000,187864.3127,0.71382253,4.02E-06,-3.49E-06,5.32E-06,-0.71382253
12695.906,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12729.656,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12763.031,142000,123000,187864.3127,0.71382253,4.02E-06,-3.49E-06,5.32E-06,-0.71382253
12796.781,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12830.125,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12863.812,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
12897.438,143000,124000,189274.9323,0.714356868,3.99E-06,-3.46E-06,5.28E-06,-0.714356868
12930.906,144000,123000,189380.5692,0.706908061,4.02E-06,-3.43E-06,5.28E-06,-0.706908061
12964.344,143000,122000,187970.7424,0.70631814,4.05E-06,-3.45E-06,5.32E-06,-0.70631814
12997.938,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13031.438,142000,123000,187864.3127,0.71382253,4.02E-06,-3.49E-06,5.32E-06,-0.71382253
13065.094,143000,123000,188621.3137,0.7103514,4.02E-06,-3.46E-06,5.30E-06,-0.7103514
13098.594,143000,122000,187970.7424,0.70631814,4.05E-06,-3.45E-06,5.32E-06,-0.70631814
13132.219,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13165.844,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13199.25,142000,123000,187864.3127,0.71382253,4.02E-06,-3.49E-06,5.32E-06,-0.71382253
13233,143000,122000,187970.7424,0.70631814,4.05E-06,-3.45E-06,5.32E-06,-0.70631814
13266.375,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13300.125,141000,122000,186453.7476,0.713280107,4.06E-06,-3.51E-06,5.36E-06,-0.713280107
13333.469,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13367.188,142000,121000,186560.982,0.705719304,4.08E-06,-3.48E-06,5.36E-06,-0.705719304
13400.562,141000,122000,186453.7476,0.713280107,4.06E-06,-3.51E-06,5.36E-06,-0.713280107
13434.344,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13467.688,142000,121000,186560.982,0.705719304,4.08E-06,-3.48E-06,5.36E-06,-0.705719304
13501.344,141000,121000,185800.9688,0.709210043,4.08E-06,-3.51E-06,5.38E-06,-0.709210043
13534.812,141000,122000,186453.7476,0.713280107,4.06E-06,-3.51E-06,5.36E-06,-0.713280107
13568.438,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13601.906,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13635.531,142000,121000,186560.982,0.705719304,4.08E-06,-3.48E-06,5.36E-06,-0.705719304
13669.031,141000,122000,186453.7476,0.713280107,4.06E-06,-3.51E-06,5.36E-06,-0.713280107
13702.656,142000,121000,186560.982,0.705719304,4.08E-06,-3.48E-06,5.36E-06,-0.705719304
13736.125,141000,121000,185800.9688,0.709210043,4.08E-06,-3.51E-06,5.38E-06,-0.709210043
13769.75,141000,122000,186453.7476,0.713280107,4.06E-06,-3.51E-06,5.36E-06,-0.713280107
13803.375,142000,122000,187211.1108,0.70978502,4.05E-06,-3.48E-06,5.34E-06,-0.70978502
13836.844,142000,120000,185913.9586,0.70162522,4.11E-06,-3.47E-06,5.38E-06,-0.70162522
13870.562,140000,121000,185043.2382,0.712729414,4.09E-06,-3.53E-06,5.40E-06,-0.712729414
13903.938,141000,121000,185800.9688,0.709210043,4.08E-06,-3.51E-06,5.38E-06,-0.709210043
13937.688,141000,120000,185151.2895,0.705111348,4.11E-06,-3.50E-06,5.40E-06,-0.705111348
13971.062,140000,120000,184390.8891,0.708626272,4.12E-06,-3.53E-06,5.42E-06,-0.708626272
14004.781,140000,121000,185043.2382,0.712729414,4.09E-06,-3.53E-06,5.40E-06,-0.712729414
14038.125,141000,121000,185800.9688,0.709210043,4.08E-06,-3.51E-06,5.38E-06,-0.709210043
14071.875,141000,120000,185151.2895,0.705111348,4.11E-06,-3.50E-06,5.40E-06,-0.705111348
14105.281,140000,121000,185043.2382,0.712729414,4.09E-06,-3.53E-06,5.40E-06,-0.712729414
14139.094,140000,121000,185043.2382,0.712729414,4.09E-06,-3.53E-06,5.40E-06,-0.712729414
14172.375,141000,120000,185151.2895,0.705111348,4.11E-06,-3.50E-06,5.40E-06,-0.705111348
14206,140000,120000,184390.8891,0.708626272,4.12E-06,-3.53E-06,5.42E-06,-0.708626272
14239.531,140000,121000,185043.2382,0.712729414,4.09E-06,-3.53E-06,5.40E-06,-0.712729414
14273.125,141000,120000,185151.2895,0.705111348,4.11E-06,-3.50E-06,5.40E-06,-0.705111348
14306.594,140000,120000,184390.8891,0.708626272,4.12E-06,-3.53E-06,5.42E-06,-0.708626272
14340.219,140000,121000,185043.2382,0.712729414,4.09E-06,-3.53E-06,5.40E-06,-0.712729414
14373.719,141000,120000,185151.2895,0.705111348,4.11E-06,-3.50E-06,5.40E-06,-0.705111348
14407.344,140000,119000,183741.6665,0.704494064,4.15E-06,-3.52E-06,5.44E-06,-0.704494064
14440.938,139000,121000,184287.8184,0.716277683,4.09E-06,-3.56E-06,5.43E-06,-0.716277683
14474.406,141000,120000,185151.2895,0.705111348,4.11E-06,-3.50E-06,5.40E-06,-0.705111348
14508.031,140000,119000,183741.6665,0.704494064,4.15E-06,-3.52E-06,5.44E-06,-0.704494064
14541.562,139000,119000,182980.8733,0.708033504,4.15E-06,-3.55E-06,5.47E-06,-0.708033504
14575.344,139000,120000,183632.7857,0.712170262,4.12E-06,-3.56E-06,5.45E-06,-0.712170262
14608.656,140000,120000,184390.8891,0.708626272,4.12E-06,-3.53E-06,5.42E-06,-0.708626272
14642.375,140000,119000,183741.6665,0.704494064,4.15E-06,-3.52E-06,5.44E-06,-0.704494064
14675.75,139000,120000,183632.7857,0.712170262,4.12E-06,-3.56E-06,5.45E-06,-0.712170262
14709.5,140000,120000,184390.8891,0.708626272,4.12E-06,-3.53E-06,5.42E-06,-0.708626272
14742.875,140000,119000,183741.6665,0.704494064,4.15E-06,-3.52E-06,5.44E-06,-0.704494064
14776.656,139000,120000,183632.7857,0.712170262,4.12E-06,-3.56E-06,5.45E-06,-0.712170262
14809.969,140000,120000,184390.8891,0.708626272,4.12E-06,-3.53E-06,5.42E-06,-0.708626272
14843.656,140000,119000,183741.6665,0.704494064,4.15E-06,-3.52E-06,5.44E-06,-0.704494064
14877.094,139000,120000,183632.7857,0.712170262,4.12E-06,-3.56E-06,5.45E-06,-0.712170262
14910.719,140000,120000,184390.8891,0.708626272,4.12E-06,-3.53E-06,5.42E-06,-0.708626272
14944.188,140000,118000,183095.6034,0.700332623,4.18E-06,-3.52E-06,5.46E-06,-0.700332623
14977.812,138000,120000,182877.0078,0.71574359,4.13E-06,-3.59E-06,5.47E-06,-0.71574359
